Applicant_ID,Gender,Age,Marital_Status,Dependents,Education,Employment_Status,Occupation_Type,Residential_Status,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Loan_Purpose,Interest_Rate,Loan_Type,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Loan_Approval_Status
50467,Male,39,Married,2,Graduate,Employed,Salaried,Rent,Suburban,46431,3878,315,2,17183,17887,0,17829,183,Home,7.4,Unsecured,Yes,5,16,0.05,0
50468,Male,43,Single,0,Graduate,Unemployed,Business,Own,Urban,91017,2219,814,0,47670,1654,0,22800,217,Vehicle,13.06,Secured,Yes,8,13,0.58,1
50469,Male,33,Married,0,Postgraduate,Self-Employed,Salaried,Own,Rural,28297,2464,418,0,48649,6067,0,11005,121,Home,12.39,Secured,Yes,5,24,0.44,0
50470,Male,48,Single,0,High School,Employed,Salaried,Own,Urban,117865,4925,716,2,2260,5855,0,28712,189,Home,12.5,Unsecured,No,1,7,0.81,1
50471,Male,26,Single,0,High School,Employed,Salaried,Other,Urban,84101,1766,762,0,30772,21377,0,22147,12,Home,14.14,Unsecured,No,6,25,0.79,1
50472,Male,29,Divorced,2,Graduate,Employed,Freelancer,Own,Urban,108202,4677,845,0,33114,10754,1,29623,140,Home,8.07,Unsecured,Yes,0,25,0.72,1
50473,Female,42,Single,0,Graduate,Employed,Professional,Own,Urban,107107,4182,739,0,8310,13708,1,27809,41,Personal,9.16,Secured,No,8,8,0.26,1
50474,Male,43,Married,3,High School,Unemployed,Freelancer,Rent,Urban,75841,4378,736,2,22654,25330,0,21789,135,Home,10.54,Secured,No,1,17,0.66,1
50475,Male,47,Married,2,Postgraduate,Self-Employed,Professional,Rent,Suburban,41992,4625,436,0,49465,24997,0,15246,48,Education,3.62,Secured,No,6,7,0.91,0
50476,Female,33,Married,0,High School,Employed,Professional,Own,Suburban,134346,1603,761,2,3744,16797,1,33565,134,Education,6.58,Unsecured,No,4,22,0.73,1
50477,Male,42,Single,3,High School,Unemployed,Business,Own,Suburban,110764,3787,731,2,28128,25737,0,21357,66,Vehicle,14.78,Unsecured,Yes,3,18,0.32,1
50478,Female,37,Married,0,High School,Employed,Freelancer,Rent,Urban,138049,4352,751,0,23272,27079,1,25192,88,Personal,7.46,Unsecured,No,8,5,0.16,1
50479,Male,29,Married,0,Postgraduate,Employed,Salaried,Other,Suburban,94199,2000,717,1,15430,27386,1,26164,76,Vehicle,8.33,Unsecured,Yes,4,12,0.4,1
50480,Female,34,Divorced,0,High School,Unemployed,Business,Own,Suburban,123894,2789,731,0,45995,25490,0,25350,163,Vehicle,13.26,Unsecured,No,9,27,0.09,1
50481,Female,30,Divorced,3,High School,Employed,Business,Rent,Suburban,73745,3392,790,0,36104,15334,0,20365,166,Personal,9.76,Secured,Yes,7,16,0.77,1
50482,Female,46,Divorced,0,Graduate,Employed,Professional,Own,Suburban,142064,3736,744,2,37870,19116,0,21643,22,Vehicle,11.48,Secured,No,8,6,0.97,1
50483,Female,66,Married,2,High School,Employed,Salaried,Own,Urban,65619,2262,308,0,35806,20550,0,5247,85,Home,3.8,Secured,No,7,15,0.79,0
50484,Female,32,Divorced,3,Graduate,Unemployed,Business,Rent,Rural,133140,3151,799,0,44511,26055,0,33548,102,Home,9.07,Unsecured,No,8,20,0.42,1
50485,Male,33,Married,1,High School,Employed,Salaried,Rent,Suburban,48949,4189,366,1,10439,19290,0,14974,56,Education,9.4,Unsecured,No,5,23,0.15,0
50486,Female,47,Single,1,High School,Employed,Salaried,Own,Urban,97226,2683,783,1,27206,2497,0,28038,48,Education,10.67,Secured,No,9,27,0.9,1
50487,Female,47,Married,3,High School,Employed,Salaried,Rent,Urban,47803,1247,347,1,31585,5322,0,6025,112,Education,6.36,Unsecured,Yes,5,12,0.56,0
50488,Female,34,Married,1,High School,Self-Employed,Freelancer,Own,Suburban,132550,3793,846,1,10583,756,0,27590,150,Personal,4.66,Unsecured,No,5,29,0.12,1
50489,Male,35,Married,0,High School,Employed,Freelancer,Rent,Urban,96467,4397,717,0,25415,17612,0,21469,190,Home,3.57,Unsecured,No,1,26,0.24,1
50490,Male,45,Single,0,High School,Self-Employed,Salaried,Own,Urban,56113,3966,598,1,41161,12295,0,13767,156,Education,9.83,Secured,Yes,3,6,0.52,1
50491,Male,29,Single,2,Graduate,Unemployed,Professional,Rent,Urban,127333,4057,825,2,22018,13068,0,27013,172,Education,5.29,Secured,No,0,18,0.06,1
50492,Male,49,Single,2,Postgraduate,Self-Employed,Freelancer,Own,Suburban,116373,1043,814,2,9602,9278,0,22452,214,Home,9.7,Unsecured,Yes,1,23,0.85,1
50493,Male,32,Married,1,High School,Self-Employed,Business,Own,Rural,144416,2894,787,0,5974,1993,0,21516,113,Home,14.09,Secured,No,9,16,0.68,1
50494,Male,64,Married,1,Graduate,Unemployed,Salaried,Rent,Rural,41633,1427,512,2,11468,28834,0,14185,24,Home,7.2,Secured,Yes,6,29,0.87,0
50495,Female,34,Married,0,High School,Employed,Professional,Rent,Suburban,104097,1225,749,2,28313,22706,0,30245,160,Personal,4.44,Unsecured,No,2,13,0.79,0
50496,Male,30,Married,0,Graduate,Employed,Freelancer,Own,Urban,59225,4860,832,0,27591,22443,0,20000,19,Home,7.56,Unsecured,No,1,9,0.16,1
50497,Male,26,Married,2,Postgraduate,Employed,Freelancer,Own,Suburban,131907,3879,714,1,5395,21659,0,25288,45,Education,4.54,Secured,No,5,10,0.83,1
50498,Female,41,Married,1,Postgraduate,Employed,Salaried,Own,Suburban,66265,4422,761,0,42534,27510,0,20000,234,Personal,5.51,Secured,No,2,21,0.17,1
50499,Female,45,Single,0,High School,Unemployed,Professional,Rent,Urban,52363,2769,710,2,15152,20125,0,20000,151,Personal,7.47,Unsecured,Yes,4,13,0.91,0
50500,Male,67,Married,0,Graduate,Employed,Freelancer,Rent,Urban,37782,1282,437,1,41637,13741,0,9962,171,Vehicle,6.17,Unsecured,No,0,29,0.26,1
50501,Female,40,Divorced,3,Graduate,Self-Employed,Freelancer,Own,Urban,64581,1905,343,1,10476,7841,0,18848,25,Education,14.02,Secured,Yes,4,24,0.2,0
50502,Male,44,Single,1,High School,Self-Employed,Professional,Rent,Urban,57284,4675,442,0,37432,4067,1,19551,230,Home,11.31,Secured,Yes,3,23,0.87,1
50503,Male,55,Single,3,Graduate,Employed,Professional,Other,Urban,43269,3258,551,0,7890,3465,0,10670,21,Home,11.41,Unsecured,Yes,8,12,0.68,0
50504,Female,27,Married,2,High School,Self-Employed,Business,Rent,Urban,54620,2156,365,0,3481,14126,0,8900,61,Home,6.96,Unsecured,No,4,11,0.65,0
50505,Male,33,Married,2,Postgraduate,Unemployed,Freelancer,Own,Urban,39279,4295,522,0,28928,11728,0,14948,174,Education,13,Secured,No,5,9,0.32,0
50506,Female,67,Divorced,1,High School,Self-Employed,Freelancer,Own,Suburban,37346,3010,479,0,27039,813,0,8531,216,Education,12.2,Secured,No,7,17,0.56,0
50507,Male,23,Single,1,Graduate,Employed,Salaried,Own,Urban,47038,4311,312,2,36423,23817,0,6929,136,Personal,9.2,Secured,Yes,5,10,0.65,0
50508,Male,25,Married,1,Postgraduate,Employed,Salaried,Own,Urban,149904,4758,827,0,45238,782,0,25220,66,Home,3.79,Secured,Yes,6,6,0.97,1
50509,Male,49,Divorced,1,Postgraduate,Employed,Freelancer,Rent,Urban,144315,1659,838,1,28344,26055,0,24642,57,Home,3.54,Secured,No,1,15,0.89,0
50510,Female,41,Single,2,Postgraduate,Self-Employed,Professional,Own,Urban,144514,4010,815,0,49689,4032,0,39472,55,Personal,13.2,Unsecured,No,2,5,0.13,1
50511,Male,41,Single,0,High School,Employed,Business,Own,Suburban,55435,2604,812,1,43853,13656,0,20000,217,Home,14.69,Secured,Yes,6,6,0.09,1
50512,Female,25,Married,0,Graduate,Unemployed,Professional,Own,Rural,146031,2918,731,1,36554,17106,0,25889,96,Home,8.63,Secured,No,4,6,0.31,1
50513,Male,49,Married,2,High School,Employed,Business,Own,Suburban,33534,4145,530,0,36196,23878,0,5567,125,Personal,10.26,Secured,No,8,7,0.72,1
50514,Male,38,Divorced,0,Postgraduate,Employed,Freelancer,Rent,Suburban,114064,646,703,2,11715,21950,0,30240,168,Personal,11.59,Unsecured,Yes,1,9,0.33,1
50515,Female,28,Married,0,Postgraduate,Employed,Business,Own,Urban,118536,503,779,1,24335,7618,0,28190,179,Home,5.79,Unsecured,No,6,24,0.14,1
50516,Female,41,Single,2,Postgraduate,Employed,Salaried,Rent,Suburban,55486,4335,738,1,49384,4308,0,20000,229,Vehicle,12.98,Secured,No,6,19,0.54,1
50517,Female,42,Married,0,Graduate,Employed,Freelancer,Own,Urban,32232,3328,312,0,45491,10600,1,10210,148,Personal,13.84,Secured,No,7,10,0.15,0
50518,Female,43,Single,3,High School,Employed,Salaried,Own,Urban,147420,1955,835,2,33907,14046,0,20723,91,Home,5.79,Secured,Yes,4,27,0.8,1
50519,Male,38,Married,2,High School,Employed,Freelancer,Rent,Urban,65475,1865,834,2,40212,5074,0,20000,198,Vehicle,8.24,Unsecured,No,5,5,0.68,1
50520,Female,23,Single,3,Postgraduate,Unemployed,Professional,Rent,Urban,52198,3866,577,0,32970,11349,0,16038,218,Personal,11.41,Secured,No,4,26,0.77,0
50521,Female,35,Married,2,Graduate,Employed,Business,Own,Urban,58319,3588,830,1,8957,4010,0,20000,190,Personal,3.73,Unsecured,No,3,10,0.08,1
50522,Female,33,Single,2,High School,Employed,Business,Own,Suburban,81640,3794,756,1,34457,3309,0,23557,124,Home,13.54,Secured,Yes,3,29,0,1
50523,Female,32,Single,2,Graduate,Employed,Freelancer,Own,Urban,85466,966,847,2,47718,9162,0,21086,228,Home,6.46,Unsecured,Yes,4,22,0.95,1
50524,Female,47,Single,1,Graduate,Self-Employed,Professional,Rent,Urban,55817,601,435,0,2364,19458,0,14457,171,Vehicle,14.74,Secured,No,3,9,0.93,0
50525,Male,61,Married,2,Graduate,Unemployed,Salaried,Own,Suburban,43365,3759,412,0,42435,26490,0,16041,137,Home,5.22,Secured,Yes,3,18,0.67,0
50526,Female,30,Single,1,Graduate,Employed,Salaried,Own,Urban,111165,3044,786,1,44657,13995,0,31020,97,Personal,11.61,Unsecured,Yes,2,5,0,1
50527,Male,33,Single,1,Graduate,Employed,Business,Rent,Urban,52360,2153,349,1,11277,9594,0,19618,190,Home,6.17,Unsecured,No,0,14,0.5,0
50528,Female,37,Married,2,Postgraduate,Employed,Business,Own,Urban,27222,2255,333,1,36976,29218,1,6315,14,Education,8.31,Secured,No,6,17,0.18,0
50529,Male,27,Single,0,High School,Self-Employed,Freelancer,Own,Suburban,31848,1529,475,0,3219,27465,1,6133,220,Home,7.9,Unsecured,No,2,27,0.97,0
50530,Male,52,Married,0,High School,Self-Employed,Professional,Own,Suburban,49827,2724,470,0,3583,28944,0,5089,150,Home,5.41,Unsecured,No,9,5,0.94,0
50531,Female,24,Single,0,High School,Employed,Freelancer,Own,Urban,29361,4153,571,0,32,12642,1,5496,126,Vehicle,7.64,Secured,No,5,21,0.12,0
50532,Female,34,Divorced,2,High School,Unemployed,Business,Rent,Suburban,147334,769,820,1,44310,26974,0,40249,162,Home,13.01,Unsecured,Yes,6,25,0.85,1
50533,Female,45,Divorced,3,Graduate,Employed,Professional,Own,Suburban,87032,4821,704,2,32912,28878,0,25384,40,Personal,6.61,Secured,Yes,3,17,0.4,1
50534,Female,36,Single,2,Postgraduate,Employed,Professional,Own,Suburban,144994,3683,745,0,8490,24726,1,40673,208,Vehicle,5.66,Secured,No,5,13,0.23,1
50535,Male,30,Married,1,Graduate,Employed,Freelancer,Other,Urban,144649,3800,804,0,21012,27973,1,41376,50,Education,14.99,Secured,Yes,0,8,0.49,1
50536,Male,51,Divorced,3,Graduate,Self-Employed,Freelancer,Own,Suburban,53076,4043,508,0,20947,11881,0,14170,232,Home,6.13,Unsecured,Yes,1,22,0.25,1
50537,Female,36,Single,2,Graduate,Self-Employed,Business,Rent,Urban,100673,1324,840,2,47583,14390,0,27821,135,Home,7.24,Unsecured,Yes,1,27,0.2,1
50538,Male,34,Divorced,2,High School,Self-Employed,Freelancer,Other,Suburban,107538,4151,734,1,18945,4739,0,20273,110,Personal,4.8,Unsecured,Yes,7,23,0.77,1
50539,Female,35,Single,1,Graduate,Employed,Business,Rent,Urban,82310,804,834,1,14972,26176,0,23478,216,Vehicle,10.67,Unsecured,Yes,8,26,0.72,1
50540,Female,47,Married,0,High School,Employed,Salaried,Rent,Rural,104277,4012,736,0,20103,26170,0,31271,203,Education,8.92,Unsecured,No,5,6,0.7,1
50541,Female,28,Single,1,High School,Self-Employed,Business,Rent,Suburban,53819,3431,749,1,41423,341,0,20000,139,Home,13,Unsecured,No,7,24,0.01,1
50542,Male,40,Married,1,Postgraduate,Unemployed,Professional,Rent,Urban,47109,3397,468,0,521,13124,1,6164,154,Education,7.02,Secured,Yes,1,21,0.89,0
50543,Male,50,Married,1,Graduate,Self-Employed,Freelancer,Own,Urban,44708,4888,418,1,43727,15568,0,14127,151,Home,3.91,Secured,No,2,7,0.11,0
50544,Male,50,Single,3,Graduate,Employed,Professional,Rent,Suburban,30002,2393,311,1,13217,19905,0,5614,117,Personal,10.32,Secured,No,1,20,0.27,0
50545,Female,38,Divorced,2,High School,Unemployed,Business,Other,Suburban,87714,4975,778,2,15451,21066,0,20544,97,Education,12.3,Unsecured,Yes,9,19,0.55,1
50546,Female,19,Single,3,Graduate,Employed,Business,Own,Suburban,63462,2783,443,0,5580,14441,0,20962,112,Education,3.66,Secured,Yes,3,14,0.52,0
50547,Male,27,Married,0,High School,Employed,Business,Other,Urban,71669,1419,817,1,11812,9197,1,20754,185,Education,6.67,Secured,No,5,9,0.04,1
50548,Male,44,Married,3,Graduate,Self-Employed,Freelancer,Own,Suburban,54675,3753,769,0,49155,18718,0,20000,47,Education,8.28,Unsecured,No,2,15,0.19,0
50549,Male,36,Married,3,High School,Unemployed,Salaried,Rent,Suburban,87830,2709,729,0,16042,11398,0,25437,173,Personal,12.93,Secured,No,2,21,0.8,1
50550,Male,35,Single,3,Postgraduate,Unemployed,Salaried,Own,Urban,56309,2793,391,0,49306,25800,0,19675,204,Home,10.08,Unsecured,Yes,5,8,0.15,0
50551,Female,27,Married,3,Graduate,Unemployed,Professional,Own,Urban,70459,4343,800,1,26695,17108,0,20260,25,Vehicle,8.5,Secured,No,1,10,0.54,0
50552,Female,45,Divorced,3,Graduate,Unemployed,Professional,Own,Rural,133844,2455,731,2,49976,10997,0,36062,167,Home,7.86,Secured,Yes,9,25,0.59,0
50553,Female,21,Married,0,High School,Self-Employed,Business,Rent,Rural,52068,4303,364,2,27898,28605,0,19252,214,Home,7.85,Unsecured,Yes,8,28,0.3,0
50554,Female,32,Single,0,High School,Unemployed,Business,Own,Suburban,52417,4046,710,0,8382,2016,0,20000,132,Education,11.92,Unsecured,No,9,16,0.62,1
50555,Male,31,Married,3,Postgraduate,Employed,Professional,Rent,Rural,63592,4038,762,0,6798,26066,0,20000,199,Personal,8.99,Secured,Yes,4,18,0.03,1
50556,Female,29,Divorced,1,High School,Employed,Freelancer,Rent,Suburban,141857,546,839,0,24402,12372,0,22913,83,Personal,11.21,Unsecured,No,3,8,0.14,1
50557,Female,61,Married,2,Graduate,Employed,Business,Rent,Suburban,55173,1881,530,1,10819,21911,0,14563,123,Home,14.75,Unsecured,Yes,8,27,0.55,0
50558,Male,35,Married,2,Graduate,Unemployed,Business,Rent,Urban,74139,810,738,1,21814,20095,0,20459,92,Personal,12.57,Secured,Yes,5,20,0.14,1
50559,Female,67,Single,1,Graduate,Employed,Freelancer,Own,Suburban,58953,4155,352,1,8407,785,0,18644,233,Home,4.61,Secured,No,7,21,0.16,0
50560,Male,34,Married,1,High School,Employed,Freelancer,Rent,Urban,20887,1091,304,0,33109,13565,0,5774,234,Home,14.76,Unsecured,No,4,14,0.76,0
50561,Female,22,Married,3,High School,Unemployed,Freelancer,Rent,Urban,27541,4701,367,2,44589,20628,0,10956,116,Vehicle,6.97,Unsecured,Yes,6,24,0.56,0
50562,Male,38,Divorced,2,Graduate,Unemployed,Professional,Own,Suburban,147119,4012,847,2,1240,7,0,32058,87,Home,9.2,Unsecured,No,0,20,0.04,0
50563,Female,42,Married,1,High School,Employed,Business,Other,Urban,81945,4957,735,0,44462,19864,1,22462,90,Home,14.01,Unsecured,Yes,6,16,0.84,1
50564,Male,37,Married,2,Postgraduate,Employed,Professional,Rent,Suburban,90987,4255,769,0,32371,18777,1,27287,13,Home,8.75,Secured,Yes,4,12,0.48,1
50565,Female,44,Single,0,Postgraduate,Self-Employed,Freelancer,Own,Urban,54549,1561,820,2,34164,21861,0,20000,234,Education,3.64,Unsecured,Yes,0,22,0.2,0
50566,Male,52,Married,1,Graduate,Employed,Professional,Rent,Suburban,33265,2565,364,0,35385,27159,0,12426,110,Education,9.94,Unsecured,Yes,3,8,0.63,1
50567,Male,35,Single,3,High School,Employed,Professional,Own,Suburban,49366,2724,320,2,49707,4342,0,16667,193,Education,9.44,Secured,No,5,8,0.41,0
50568,Male,31,Single,3,High School,Employed,Business,Rent,Suburban,41025,2547,453,0,43338,23311,0,13088,71,Vehicle,9.98,Secured,No,1,21,0.3,1
50569,Male,37,Single,2,Graduate,Employed,Professional,Own,Suburban,74161,2737,725,2,42562,15285,0,21099,151,Home,7.88,Secured,No,1,10,0.64,1
50570,Female,46,Married,2,Graduate,Employed,Freelancer,Rent,Urban,136429,3190,774,2,46192,16119,1,20537,135,Vehicle,3.7,Secured,No,9,5,0.98,1
50571,Male,37,Single,2,Postgraduate,Employed,Freelancer,Own,Urban,60858,2798,715,1,45344,15158,0,20000,140,Home,7.22,Secured,No,4,22,0.71,1
50572,Female,46,Single,0,Postgraduate,Employed,Salaried,Own,Urban,71793,3722,796,0,37909,29876,0,20296,226,Vehicle,5.3,Secured,Yes,4,17,0.05,1
50573,Female,22,Married,0,Graduate,Employed,Freelancer,Own,Urban,69833,583,598,1,26676,25841,0,12293,66,Vehicle,4.48,Secured,Yes,4,19,0.26,0
50574,Male,38,Single,2,Graduate,Employed,Business,Rent,Urban,119109,3129,714,1,15576,27778,1,23706,187,Home,9.41,Unsecured,Yes,3,14,0.12,1
50575,Female,45,Married,2,Graduate,Self-Employed,Salaried,Own,Urban,85487,1840,813,1,9651,10610,0,24948,224,Home,12.62,Secured,No,2,11,0.22,1
50576,Female,49,Married,3,High School,Self-Employed,Freelancer,Rent,Urban,72720,4864,713,1,6942,10866,0,21148,205,Vehicle,12.16,Secured,No,5,25,0.06,1
50577,Male,39,Single,0,Postgraduate,Self-Employed,Salaried,Rent,Urban,135753,1763,776,2,28525,4744,0,26215,33,Vehicle,8.06,Unsecured,Yes,1,5,0.19,1
50578,Female,36,Married,3,High School,Self-Employed,Freelancer,Other,Urban,96845,4329,837,0,12837,11315,0,28923,168,Personal,11.41,Secured,No,6,28,0.26,1
50579,Female,32,Single,3,Graduate,Employed,Professional,Own,Rural,65278,3364,417,2,46883,29368,0,18047,214,Personal,7.21,Unsecured,Yes,1,21,0.53,0
50580,Male,39,Single,3,High School,Employed,Freelancer,Own,Suburban,114304,2161,720,2,12999,11744,0,26639,198,Vehicle,11.85,Unsecured,Yes,0,16,0.51,1
50581,Female,46,Single,3,High School,Employed,Freelancer,Own,Urban,84669,1730,708,1,48416,16683,0,25044,15,Home,5.89,Secured,No,2,28,0.16,1
50582,Female,28,Married,3,High School,Self-Employed,Business,Rent,Suburban,105821,2421,736,1,511,1694,0,24376,136,Home,6.58,Secured,Yes,8,23,0.82,1
50583,Female,45,Married,3,High School,Employed,Salaried,Rent,Urban,75078,4996,794,1,1809,11238,0,21383,187,Education,12.53,Unsecured,No,0,26,0.52,1
50584,Male,41,Single,3,Graduate,Self-Employed,Business,Own,Urban,65856,613,809,2,49811,20968,0,20000,148,Vehicle,5.54,Secured,No,0,8,0.64,1
50585,Male,37,Single,2,Postgraduate,Employed,Professional,Own,Suburban,113029,3500,840,2,10630,7840,0,27507,116,Home,7.28,Unsecured,No,5,25,0.24,1
50586,Male,40,Married,3,High School,Self-Employed,Business,Own,Urban,140513,4867,756,1,32412,20704,0,34238,103,Home,4.56,Secured,Yes,3,26,0.02,1
50587,Female,40,Married,2,Postgraduate,Employed,Business,Other,Suburban,85159,3377,748,0,23932,2795,0,23553,150,Home,10.77,Secured,Yes,3,10,0.35,0
50588,Male,67,Married,3,High School,Self-Employed,Professional,Rent,Suburban,37096,4262,514,2,16744,4005,0,12486,35,Home,7.17,Unsecured,Yes,8,29,0.48,0
50589,Male,38,Single,1,High School,Employed,Business,Rent,Urban,85549,4740,812,2,38257,18607,0,24566,195,Personal,4.25,Secured,No,7,20,0.93,1
50590,Male,27,Married,1,Graduate,Employed,Salaried,Rent,Urban,112956,3931,801,1,3992,32,0,30266,99,Personal,5.9,Secured,Yes,0,17,0.66,1
50591,Female,40,Married,1,Graduate,Unemployed,Salaried,Own,Suburban,75180,1655,803,2,22043,19918,0,21295,85,Vehicle,13.28,Unsecured,Yes,8,27,0.85,0
50592,Female,66,Single,2,Graduate,Self-Employed,Salaried,Rent,Rural,24373,4406,408,2,3233,29388,0,9459,68,Home,10.63,Secured,Yes,3,8,0.67,0
50593,Male,26,Married,0,High School,Unemployed,Freelancer,Own,Suburban,73758,4583,794,2,23082,6577,0,20278,31,Home,14.57,Secured,Yes,0,18,0.13,1
50594,Male,32,Married,0,Postgraduate,Self-Employed,Salaried,Own,Suburban,90594,4508,754,2,18970,14694,0,23745,27,Home,8.01,Unsecured,No,9,7,0.54,0
50595,Female,40,Married,3,Graduate,Self-Employed,Salaried,Own,Suburban,83722,846,813,0,27962,25891,0,23580,115,Education,5.07,Unsecured,No,2,9,0.89,1
50596,Male,29,Single,3,Postgraduate,Unemployed,Freelancer,Rent,Urban,69096,3721,833,1,27197,14502,0,20668,139,Vehicle,13.56,Unsecured,No,1,11,0.1,0
50597,Male,29,Married,2,Postgraduate,Employed,Salaried,Own,Urban,70258,1976,743,1,19898,14380,0,20566,127,Education,3.66,Unsecured,Yes,6,11,0.05,1
50598,Female,34,Married,1,Postgraduate,Employed,Salaried,Own,Urban,149500,1163,828,0,27607,8476,1,28102,57,Vehicle,12.2,Unsecured,Yes,0,7,0.84,1
50599,Female,33,Married,0,Graduate,Unemployed,Business,Own,Suburban,62453,2696,788,2,46487,19055,0,20000,118,Education,9.28,Secured,Yes,6,20,0.53,1
50600,Female,63,Single,3,Graduate,Unemployed,Professional,Other,Urban,21951,3585,320,2,28357,305,0,7395,142,Personal,9.67,Unsecured,Yes,1,27,1,0
50601,Female,69,Married,1,High School,Employed,Freelancer,Own,Rural,23523,4588,420,0,6934,1587,0,9201,236,Home,9.59,Secured,No,2,11,0.62,0
50602,Male,22,Married,1,Graduate,Unemployed,Professional,Own,Urban,27652,4764,337,2,20546,6738,1,6748,177,Personal,9.7,Secured,No,0,11,0.69,0
50603,Male,40,Divorced,1,Postgraduate,Employed,Business,Rent,Suburban,39337,3352,434,2,36798,16138,0,6771,217,Vehicle,6.97,Secured,No,0,23,0.68,1
50604,Female,34,Single,1,Graduate,Employed,Business,Own,Urban,145872,2329,737,2,10219,21313,0,34036,103,Personal,5.82,Secured,Yes,4,19,0.53,1
50605,Male,30,Married,0,High School,Employed,Professional,Own,Urban,71761,4696,811,1,46732,4209,1,20421,153,Home,7.61,Unsecured,No,9,29,0.08,1
50606,Female,34,Married,1,Graduate,Employed,Freelancer,Own,Suburban,113738,1895,753,1,35807,26200,0,27384,41,Education,4.04,Secured,Yes,2,9,0.98,1
50607,Female,44,Single,2,Postgraduate,Unemployed,Business,Other,Suburban,140489,2983,708,0,6038,24068,1,23674,94,Education,6.01,Unsecured,Yes,2,6,0.6,1
50608,Female,31,Single,1,Postgraduate,Self-Employed,Freelancer,Rent,Urban,64304,3782,717,1,46048,2885,1,20000,52,Home,9.01,Secured,No,3,14,0.45,1
50609,Female,35,Single,0,High School,Unemployed,Freelancer,Own,Urban,58519,3860,523,1,9036,26786,0,14279,162,Home,14.5,Unsecured,No,6,13,0.49,0
